text,label,"Anh ơi anh có nhận ra anh tôi không, tôi là Minh đây. Tôi đang bị kẹt ở sân bay Thái Lan mà quên ví mất rồi. Anh có thể chuyển gấp cho tôi 20 triệu để mua vé về không, về đến nơi tôi hoàn ngay.",4,Tôi là y tá phòng cấp cứu bệnh viện Chợ Rẫy gọi đây. Con trai của bà đang nằm cấp cứu do tai nạn giao thông rất nghiêm trọng vừa xảy ra ở đường Nguyễn Trãi. Cần đặt cọc viện phí khẩn cấp 30 triệu đồng ngay để tiến hành phẫu thuật không thể chờ thêm ạ.,0,Bạn ơi tài khoản Facebook của tôi vừa bị khóa cần bạn giúp. Bạn vào link này xác nhận danh tính cho tôi với không thì tôi mất hết dữ liệu. Link này là trang chính thức của Facebook yêu cầu người thân xác minh giúp thôi bạn đừng lo.,3
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nha",22,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m rồi đó, check đi",22,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, bà hàng xóm cẩn thận nhé",22,,,,,,
quay 1 phat trúng ip 15 ròi chời ơi khum tin duoc click l.j.n.k de nhan the cao t,13,,,,,,
"Trường đang phát động phong trào ủng hộ đồng bào bão lụt, mẹ gửi 50k vào quỹ của lớp nhé",22,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m r đó, check đi",22,,,,,,
tải cày pi ảo tưởng lm tỷ phu r nè kkk chuyển nha t ít làm vốn sàn forex đi m xu cà na,11,,,,,,
"dcm cáj thẻ bhyt ko xàj đc bực thjếc chứ, tảj app fake này nhập mặt vô lụm bảo hjểm ljền ác ỏ",21,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, mẹ cẩn thận nhé",22,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì chuyển khoản qua số tài khoản đuôi 888 này nha",22,,,,,,
Bác trưởng thôn thông báo mai cả xóm ra nhà văn hóa để công an xã hỗ trợ cài app vneid mức 2 nhé,22,,,,,,
"Trường đang phát động phong trào ủng hộ đồng bào bão lụt, công ty gửi 50k vào quỹ của lớp nhé",22,,,,,,
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nha",22,,,,,,
"tiền tử tuất của vợ m đc duyệt r đó ngưng khóc nha mãi keo, đóng mạng nhện tiền hồ sơ trước ik t duyệt",21,,,,,,
"alo tui nè t dính biên lai phạt 5 củ đó m, ck cho tk bạc nhà nc lẹ đi m ơi chằm zn",0,,,,,,
"acc bidv bay màu gòi, đọc otp cho m xem m cứu dc hong, khum",16,,,,,,
m boom hàng xọp pi tớ block cm m h click l.j.n.k 50k hoàn ship zo stb này đi ml bất ổn,17,,,,,,
"tưởng ô can oaj lắm nay xộ khám r nha, bay màu tjền vô đây t gỡ tộj cho, tâm ljnh",0,,,,,,
"chúc mừng thím lụm cái tivi sô ni to chà bá, chuyển nha phí vận chuyển 5 chục thui nhà đèn trả ship",13,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, thầy giáo chờ chiều tối cập nhật lại khuôn mặt sau nha",22,,,,,,
"Trường đang phát động phong trào ủng hộ đồng bào bão lụt, ba gửi 50k vào quỹ của lớp nhé",22,,,,,,
sh1pper gọj đíu nghe máy t hủy mẹ m vao ljnk dvc nay ruj gop chjeu nha,17,,,,,,
"ê m ơi c.4.n g.t gọi t kêu t lách luật phạt nguội, c.k ngân hàng 2 củ nó bỏ qua, tâm linh",0,,,,,,
"huhu mn ơi t dính biên lai phạt 5 củ đó m, ck cho tk bạc nhà nc lẹ đi m ơi vl",0,,,,,,
"Mẹ ơi ra ủy ban nhân dân làm định danh điện tử đi, người ta bắt buộc đó",22,,,,,,
"Đợt này ra sân bay không cần mang cccd cứng đâu, bà hàng xóm cứ mở app vneid trên điện thoại lên đưa họ quét là được",22,,,,,,
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, bay màu mạnh momo cá nhân thầy đi đc phước bất ổn",10,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m rồi đó, check đi",22,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,13,,,,,,
"má ui b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m báo thủ",21,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
má ui ủa trúng air bờ rô mắc shopee gòi nè ck t 2 củ thuế t lụm về xài giùm cho kkk chằm zn,13,,,,,,
Sếp bảo mai mảng tuyển dụng nhân sự có cuộc phỏng vấn ứng viên lúc 9h sáng nhé,22,,,,,,
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, múc mạnh momo cá nhân thầy đi đc phước cảm giác lúc ấy sẽ ra sao",10,,,,,,
"anh gì đó ơj bưu đjẹn bắt đóng thếu mớj đưa hộp đt, tảj app tjền thuế dô ljnk này dùm t vs, chằm zn",17,,,,,,
"Đơn giản lắm, công việc của m chỉ là trực page fb trả lời khách, lương cứng 6 triệu cộng hoa hồng doanh số",22,,,,,,
Hôm qua đi làm quên mang xin nhan bị trưởng thôn công an phường tuýt còi phạt 2 xị cay quá,22,,,,,,
"nhóm thjện nguyện khẩn báo: bé mèo nhà e bị xe tông k có tjền mổ, 500ae donate momo cho bé đj phông bạt",10,,,,,,
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",17,,,,,,
app ch0k cho tao nvu ljke fb thu loj nhuan gâp 5 bomp tao 2 xị t test,12,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"tưởng sao thẻ tín dụng t bị quẹt bay mẹ 5 chọi, ô tê bê gửi r đó điền dô đi pa dcmm",16,,,,,,
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,13,,,,,,
"đại diện hội chữ thập đỏ xã nè, bà con c.k zô quỹ chó mèo của t đây nè để cứu đói dcmm",10,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
he thong phat hien k bat can q.u.e.t k.h.u.o.n.m.a.t cap quyen tr.0. n.A.n.g tai l1nk dvc,1,,,,,,
"tưởng sao bị can hs báo tao dính đường dây rửa tìn, đòi đóng 50 củ bảo lãnh, đù má thiệc",0,,,,,,
"can phường ép cài v n e i d lỗi tùm lum, gọi video share màn cho tao chỉnh, ác ỏ",1,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
hải quan san bay bảo quà sinh nhất của bé bị giữ r m c.k nộp phạt dùm t iu m đù má,17,,,,,,
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, chuyển nha mạnh momo cá nhân thầy đi đc phước trầm cảm",10,,,,,,
d4y l4 c0ng.a.n y3u c4u b chuy3n k.h.0.a..n d3 phuc vu di3u tr4,0,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê ko tốn phí ship",22,,,,,,
đ.ị.t cái cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi trời độ,12,,,,,,
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào viện gấp pa vãi chưởng,7,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó ba,22,,,,,,
Bác trưởng thôn thông báo mai cả xóm ra nhà văn hóa để công an xã hỗ trợ cài app vneid mức 2 nhé,22,,,,,,
"chờj ơj đơn chà neo hảj quan bắt mnl rồj m ơjjj, ck 5 cu đóng thuế rước vjà xu cà na",17,,,,,,
"Xe t bị dính phạt nguội vượt đèn đỏ hôm bữa lên tra trên trang pccc thấy hình luôn rồi, đành ra kho bạc nộp thôi",22,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
Sếp bảo mai mảng tuyển dụng nhân sự có cuộc phỏng vấn ứng viên lúc 9h sáng nhé,22,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó vợ,22,,,,,,
giao ktx nha 1 củ thu hộ 200k ai chà quên bế đi nha fen báo thủ,17,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m rồi đó, check đi",22,,,,,,
"Ra cây ATM rút tiền mà quên mang thẻ, may nãy mở app banking ra quét mã QR rút rốp rẻng luôn",22,,,,,,
"pác ơi c.4.n g.t gọi t kêu t lách luật phạt nguội, c.k ngân hàng 2 củ nó bỏ qua, ảo thật đấy",0,,,,,,
gjao ktx nha 1 củ thu hộ 200k aj chà quên cljck l.j.n.k nha fen hảo,17,,,,,,
"Tới tháng săn sale shopee r, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
"tầm này ai tải app vn e.id đó nữa, down cái file apk này ấp đết xịn đét 100% chết trôi",1,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi bố khỉ,13,,,,,,
ê bồ t t.a.i n.a.n cmnr h mạng lag 4g gọi tậm tịt vl bomp mượn 50 chiệu chữa gấp m ơii SOS!!,7,,,,,,
Bữa nay thi bằng lái xe phải đồng bộ dữ liệu vneid rồi rườm rà ghê,22,,,,,,
"Lương tháng này công ty vừa chuyển khoản banking qua mb bank rồi đó, sếp check xem ting ting chưa",22,,,,,,
"Tới tháng săn sale shopee r, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
"Lương tháng này công ty vừa ck banking qua mb bank r đó, bà hàng xóm check xem ting ting chưa",22,,,,,,
Bữa nay thi bằng lái xe phải đồng bộ dữ liệu vneid rồi rườm rà ghê,22,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó trưởng thôn,22,,,,,,
"Mẹ ơi ra ủy ban nhân dân làm định danh điện tử đi, người ta bắt buộc đó",22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
"bé ơi c.a.n nó bế tao lên phường vì tội buôn ma túy ảo, bank 100 trịu cứu tao ròi t bank trả",0,,,,,,
"nhóm thiện nguyện khẩn báo: bé mèo nhà e bị xe tông k có tiền mổ, 500ae donate momo cho bé đi clm",10,,,,,,
"sổ b'h'x'h phông bạt thui t rút hết sạch r, click l.i.n.k tao gửi để bùng bhxh nè",1,,,,,,
"dcm cáj thẻ bhyt ko xàj đc bực thjếc chứ, tảj app fake này nhập mặt vô lụm bảo hjểm ljền ét ô ét",21,,,,,,
xin chào quý khách đây là tổng đài chăm sóc khách hàng Vietcombank quý khách vừa thực hiện giao dịch chuyển khoản năm triệu đồng xin xác nhận giao dịch này có đúng không ạ,22,,,,,,
yeu cau ng dan t4i app v.n.e.i.d bac bo qua duong l.i.n.k de k xoa dulieu,1,,,,,,
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",17,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, bà hàng xóm cẩn thận nha",22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
cam đt hư gọi vid mờ ảo tao mượn gấp 5 củ trả tìn nợ giang hồ r t ra đi luôn vãi chưởng,7,,,,,,
"đại diện hội chữ thập đỏ xã nè, bà con c.k zô quỹ chó mèo của t đây nè để cứu đói dcmm",10,,,,,,
"c0ng an phường ép t cắt hk, đòi t boom 5 xị lo lót tới công chuyện m",0,,,,,,
"tưởng sao mớj bị c0ng 4n gt bắt p.h.a.t ng.u.o.j 5 trjệu m ơj, share t đóng lẹ khum nó gjam xe, vcl",0,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
"tk m b bank của t bay màu gòi, báo xác minh nhận diện rửa tiền gì nè, m share vid t cái mã cứu vớt coi",16,,,,,,
Sếp bảo mai mảng tuyển dụng nhân sự có cuộc phỏng vấn ứng viên lúc 9h sáng nhé,22,,,,,,
Sếp bảo mai mảng tuyển dụng nhân sự có cuộc phỏng vấn ứng viên lúc 9h sáng nhé,22,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
"tk m b bank của t bay màu gòi, báo xác minh nhận diện rửa tiền gì nè, m quất t cái mã cứu vớt coi",16,,,,,,
"Đơn giản lắm, công việc của m chỉ là trực page fb trả lời khách, lương cứng 6 triệu cộng hoa hồng doanh số",22,,,,,,
a lô eng ơi tui là trung úy bên công an tỉnh đây nì eng có biết căn cước của eng bị kẻ xấu dùng mở tài khoản ngân hàng rửa tiền không,0,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, trưởng thôn chờ chiều tối cập nhật lại khuôn mặt sau nha",22,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, công ty chờ chiều tối cập nhật lại khuôn mặt sau nha",22,,,,,,
"ê m ơj c.a.n nó bế tao lên phường vì tộj buôn ma túy ảo, nhấp dô 100 trịu cứu tao ròj t nhấp dô trả",0,,,,,,
"SOS thương xót bé ung thư máu giai đoạn cuối c.k mạnh vô stk 12344 trại nhi này lẹ lên m, rớt nước mắt",10,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, công ty chờ chiều tối cập nhật lại khuôn mặt sau nha",22,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó bà hàng xóm,22,,,,,,
"HQ gọj t bảo buôn ma tuy m ơj cứu ét ô ét, nó đòj chuyển nha 10 chjm bảo lãnh j kìa",17,,,,,,
"Tới tháng săn sale shopee r, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,13,,,,,,
"Hệ thống ngân hàng đang bảo trì nên t không nhận được mã otp, tí nữa t chuyển tìn lại cho",22,,,,,,
"tưởng sao c.4.n g.t gọi t kêu t lách luật phạt nguội, c.k ngân hàng 2 củ nó bỏ qua, phông bạt",0,,,,,,
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh tới công chuyện",16,,,,,,
"Trường đang phát động phong trào ủng hộ đồng bào bão lụt, bà hàng xóm gửi 50k vào quỹ của lớp nhé",22,,,,,,
"Cô là cô giáo bé bo nhe, bo ngã cổ mẹ c.k viện phái gấp cứu bo nhanh khum bo chết gô gô",7,,,,,,
"bưu phẩm mỹ kẹt sân bay bị soj ra hột xoàn chuj, xộ khám chục củ đền bù khum bắt đj tù ét ô ét",17,,,,,,
sh1pper gọi đíu nghe máy t hủy mẹ m vao link dvc nay rui gop chieu nha,17,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào vjện gấp pa chằm zn,7,,,,,,
quay 1 phat trúng ip 15 ròi chời ơi khum tin duoc click l.j.n.k de nhan the cao t,13,,,,,,
tải cày pi ảo tưởng lm tỷ phu r nè kkk nhấp dô t ít làm vốn sàn forex đi m ác ỏ,11,,,,,,
"Chào em, dạo này công việc ổn không em? Anh là Minh bạn anh Hùng đây, bữa tết đến chơi nhà em đó nhớ không? Nhắc mới nhớ, nãy Hùng đi đường bị quẹt xe đang nằm cấp cứu ở chợ Rẫy. Em xoay đỡ cho anh mượn tạm c.k. cho anh 5 tr.i.e.u đóng viện phí nhé, tí chiều anh ra ngân hàng rút trả em luôn.",0,,,,,,
"ủa ml t cài cái app vne1d nó bắt share màn hình, h lag kiểu dị lun á",1,,,,,,
ê bồ t t.a.i n.a.n cmnr h mạng lag 4g gọi tậm tịt vl cài cmen mượn 50 chiệu chữa gấp m ơii SOS!!,7,,,,,,
"Hệ thống ngân hàng đang bảo trì nên t không nhận được mã otp, tí nữa t chuyển tìn lại cho",22,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,13,,,,,,
m boom hàng xọp pi tớ block cm m h bank 50k hoàn ship zo stb này đi ml báo thủ,17,,,,,,
"Lương tháng này công ty vừa chuyển khoản banking qua mb bank rồi đó, ba check xem ting ting chưa",22,,,,,,
"việc nhẹ lương cao cày like youtube thôi k cọc k l.ừa d.ả.o, nộp nhiệm vụ cho n.v.tổng bất ổn",12,,,,,,
"Hôm rày đi đá banh t bị tai nạn gãy chân đang nằm viện nè, chủ nhật công ty rảnh vào thăm t nha",22,,,,,,
bé ơi cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi bố khỉ,12,,,,,,
"ê nghe t nói nè đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",17,,,,,,
"đạj djện hộj chữ thập đỏ xã nè, bà con c.k zô quỹ chó mèo của t đây nè để cứu đój vl",10,,,,,,
sh1pper gọi đíu nghe máy t hủy mẹ m vao link dvc nay rui gop chieu nha,17,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê ko tốn phí ship",22,,,,,,
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi chằm zn,13,,,,,,
"NHNN ép t liên kết momo để lụm gói hộ trợ covid kìa mãi keo, đọc t mã xác thực bomp",16,,,,,,
giao ktx nha 1 củ thu hộ 200k ai chà quên múc nha fen ảo thật đấy,17,,,,,,
"Mẹ ơi ra ủy ban nhân dân làm định danh điện tử đi, người ta bắt buộc đó",22,,,,,,
"Đơn giản lắm, công việc của m chỉ là trực page fb trả lời khách, lương cứng 6 triệu cộng hoa hồng doanh số",22,,,,,,
"clm tự nhiên bưu điẹn bắt đóng thếu mới đưa hộp đt, múc tiền thuế dô link này dùm t vs, chằm zn",17,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
